timestamp,tx,ty,tz,qx,qy,qz,qw
1756405704199455744,3.469446951953614e-18,0.0,1.734723475976807e-18,3.469446951953614e-18,8.426231572049384e-21,-4.926822252619289e-19,1.0
1756405704209455616,3.469446951953614e-18,0.0,1.734723475976807e-18,3.469446951953614e-18,8.426231572049384e-21,-4.926822252619289e-19,1.0
1756405704219455744,3.469446951953614e-18,0.0,1.734723475976807e-18,3.469446951953614e-18,8.426231572049384e-21,-4.926822252619289e-19,1.0
1756405704229455872,3.469446951953614e-18,0.0,1.734723475976807e-18,3.469446951953614e-18,8.426231572049384e-21,-4.926822252619289e-19,1.0
1756405704239455744,3.469446951953614e-18,0.0,1.734723475976807e-18,3.469446951953614e-18,8.426231572049384e-21,-4.926822252619289e-19,1.0
1756405704249455872,3.469446951953614e-18,0.0,1.734723475976807e-18,3.469446951953614e-18,8.426231572049384e-21,-4.926822252619289e-19,1.0
1756405704259455744,-0.001262483233942997,0.0027471154730129843,0.00028111053714183903,0.00035520444071460036,0.0001453393555085825,7.758984840602621e-06,0.9999999263230348
1756405704269455872,0.0,-1.1102230246251565e-16,1.0408340855860843e-17,-1.703983865387972e-20,-8.51991932693986e-21,-2.8845268669574627e-19,1.0
1756405704279455744,0.0,-1.1102230246251565e-16,1.0408340855860843e-17,-1.703983865387972e-20,-8.51991932693986e-21,-2.8845268669574627e-19,1.0
1756405704289455872,0.0,-1.1102230246251565e-16,1.0408340855860843e-17,-1.703983865387972e-20,-8.51991932693986e-21,-2.8845268669574627e-19,1.0
1756405704299455744,0.0,-1.1102230246251565e-16,1.0408340855860843e-17,-1.703983865387972e-20,-8.51991932693986e-21,-2.8845268669574627e-19,1.0
1756405704309456128,0.0,-1.1102230246251565e-16,1.0408340855860843e-17,-1.703983865387972e-20,-8.51991932693986e-21,-2.8845268669574627e-19,1.0
1756405704319455744,0.0,-1.1102230246251565e-16,1.0408340855860843e-17,-1.703983865387972e-20,-8.51991932693986e-21,-2.8845268669574627e-19,1.0
1756405704329455872,0.0,-1.1102230246251565e-16,1.0408340855860843e-17,-1.703983865387972e-20,-8.51991932693986e-21,-2.8845268669574627e-19,1.0
1756405704339455744,0.0,-1.1102230246251565e-16,1.0408340855860843e-17,-1.703983865387972e-20,-8.51991932693986e-21,-2.8845268669574627e-19,1.0
1756405704349455872,0.0,-1.1102230246251565e-16,1.0408340855860843e-17,-1.703983865387972e-20,-8.51991932693986e-21,-2.8845268669574627e-19,1.0
1756405704359455744,7.623688149258154e-05,0.004973372885225369,0.00016691209607052303,-0.0002509866216720225,6.045514196725375e-06,-4.131276927179544e-05,0.9999999676312108
1756405704369455872,0.0,0.0,-5.204170427930421e-18,5.062503357303185e-18,1.4003219276489128e-18,-4.336808689942018e-19,1.0
1756405704379455744,0.0,0.0,-5.204170427930421e-18,5.062503357303185e-18,1.4003219276489128e-18,-4.336808689942018e-19,1.0
1756405704389455872,0.0,0.0,-5.204170427930421e-18,5.062503357303185e-18,1.4003219276489128e-18,-4.336808689942018e-19,1.0
1756405704399455744,0.0,0.0,-5.204170427930421e-18,5.062503357303185e-18,1.4003219276489128e-18,-4.336808689942018e-19,1.0
1756405704409455872,0.0,0.0,-5.204170427930421e-18,5.062503357303185e-18,1.4003219276489128e-18,-4.336808689942018e-19,1.0
1756405704419455744,0.0,0.0,-5.204170427930421e-18,5.062503357303185e-18,1.4003219276489128e-18,-4.336808689942018e-19,1.0
1756405704429455872,0.0,0.0,-5.204170427930421e-18,5.062503357303185e-18,1.4003219276489128e-18,-4.336808689942018e-19,1.0
1756405704439455744,0.0,0.0,-5.204170427930421e-18,5.062503357303185e-18,1.4003219276489128e-18,-4.336808689942018e-19,1.0
1756405704449455872,0.0,0.0,-5.204170427930421e-18,5.062503357303185e-18,1.4003219276489128e-18,-4.336808689942018e-19,1.0
1756405704459456000,0.00018974295747890835,0.0007044194956339345,0.001469409998318334,0.00030564151961102955,0.00013066890345610462,1.9039717830958732e-05,0.9999999445731925
1756405704469455872,-8.673617379884035e-19,0.0,-1.734723475976807e-18,-2.54809599724838e-18,2.7621645724683683e-18,4.336808689942018e-19,1.0
1756405704479455744,-8.673617379884035e-19,0.0,-1.734723475976807e-18,-2.54809599724838e-18,2.7621645724683683e-18,4.336808689942018e-19,1.0
1756405704489455872,-8.673617379884035e-19,0.0,-1.734723475976807e-18,-2.54809599724838e-18,2.7621645724683683e-18,4.336808689942018e-19,1.0
1756405704499455744,-8.673617379884035e-19,0.0,-1.734723475976807e-18,-2.54809599724838e-18,2.7621645724683683e-18,4.336808689942018e-19,1.0
1756405704509456128,-8.673617379884035e-19,0.0,-1.734723475976807e-18,-2.54809599724838e-18,2.7621645724683683e-18,4.336808689942018e-19,1.0
1756405704519455744,-8.673617379884035e-19,0.0,-1.734723475976807e-18,-2.54809599724838e-18,2.7621645724683683e-18,4.336808689942018e-19,1.0
1756405704529455872,-8.673617379884035e-19,0.0,-1.734723475976807e-18,-2.54809599724838e-18,2.7621645724683683e-18,4.336808689942018e-19,1.0
1756405704539456000,-8.673617379884035e-19,0.0,-1.734723475976807e-18,-2.54809599724838e-18,2.7621645724683683e-18,4.336808689942018e-19,1.0
1756405704549455872,-8.673617379884035e-19,0.0,-1.734723475976807e-18,-2.54809599724838e-18,2.7621645724683683e-18,4.336808689942018e-19,1.0
1756405704559456000,-0.0021376011956574705,0.00256782039895298,0.002388856421674518,7.312311703285819e-05,0.00012386654205613054,1.3614324588412625e-05,0.9999999895623698
1756405704569455872,-1.734723475976807e-18,1.1102230246251565e-16,6.938893903907228e-18,-5.435820610852036e-18,7.807752521825869e-19,-3.4453309272294947e-19,1.0
1756405704579455744,-1.734723475976807e-18,1.1102230246251565e-16,6.938893903907228e-18,-5.435820610852036e-18,7.807752521825869e-19,-3.4453309272294947e-19,1.0
1756405704589455872,-1.734723475976807e-18,1.1102230246251565e-16,6.938893903907228e-18,-5.435820610852036e-18,7.807752521825869e-19,-3.4453309272294947e-19,1.0
1756405704599455744,-1.734723475976807e-18,1.1102230246251565e-16,6.938893903907228e-18,-5.435820610852036e-18,7.807752521825869e-19,-3.4453309272294947e-19,1.0
1756405704609455872,-1.734723475976807e-18,1.1102230246251565e-16,6.938893903907228e-18,-5.435820610852036e-18,7.807752521825869e-19,-3.4453309272294947e-19,1.0
1756405704619455744,-1.734723475976807e-18,1.1102230246251565e-16,6.938893903907228e-18,-5.435820610852036e-18,7.807752521825869e-19,-3.4453309272294947e-19,1.0
1756405704629455872,-1.734723475976807e-18,1.1102230246251565e-16,6.938893903907228e-18,-5.435820610852036e-18,7.807752521825869e-19,-3.4453309272294947e-19,1.0
1756405704639455744,-1.734723475976807e-18,1.1102230246251565e-16,6.938893903907228e-18,-5.435820610852036e-18,7.807752521825869e-19,-3.4453309272294947e-19,1.0
1756405704649455872,-1.734723475976807e-18,1.1102230246251565e-16,6.938893903907228e-18,-5.435820610852036e-18,7.807752521825869e-19,-3.4453309272294947e-19,1.0
1756405704659455744,-0.00040552286183469146,-0.0019889920748340506,0.00042435605994140847,-0.00043742599594321307,-0.0002648208414171509,-5.026956252189762e-05,0.9999998680006867
1756405704669455872,3.469446951953614e-18,-1.1102230246251565e-16,7.806255641895632e-18,-2.299273737899058e-18,-1.7384187433276138e-18,-6.940332722832678e-19,1.0
1756405704679456000,3.469446951953614e-18,-1.1102230246251565e-16,7.806255641895632e-18,-2.299273737899058e-18,-1.7384187433276138e-18,-6.940332722832678e-19,1.0
1756405704689455872,3.469446951953614e-18,-1.1102230246251565e-16,7.806255641895632e-18,-2.299273737899058e-18,-1.7384187433276138e-18,-6.940332722832678e-19,1.0
1756405704699455744,3.469446951953614e-18,-1.1102230246251565e-16,7.806255641895632e-18,-2.299273737899058e-18,-1.7384187433276138e-18,-6.940332722832678e-19,1.0
1756405704709455872,3.469446951953614e-18,-1.1102230246251565e-16,7.806255641895632e-18,-2.299273737899058e-18,-1.7384187433276138e-18,-6.940332722832678e-19,1.0
1756405704719455744,3.469446951953614e-18,-1.1102230246251565e-16,7.806255641895632e-18,-2.299273737899058e-18,-1.7384187433276138e-18,-6.940332722832678e-19,1.0
1756405704729455872,3.469446951953614e-18,-1.1102230246251565e-16,7.806255641895632e-18,-2.299273737899058e-18,-1.7384187433276138e-18,-6.940332722832678e-19,1.0
1756405704739456000,3.469446951953614e-18,-1.1102230246251565e-16,7.806255641895632e-18,-2.299273737899058e-18,-1.7384187433276138e-18,-6.940332722832678e-19,1.0
1756405704749455872,3.469446951953614e-18,-1.1102230246251565e-16,7.806255641895632e-18,-2.299273737899058e-18,-1.7384187433276138e-18,-6.940332722832678e-19,1.0
1756405704749455872,-0.0006148662703348226,-0.00038531200641689356,-0.0008277408431018353,-0.00044546290768673506,-0.0003331541648132302,2.9613365225344382e-05,0.9999998448470624
1756405704769455872,-1.734723475976807e-18,0.0,-1.3877787807814457e-17,9.787150745908387e-18,-2.0267335677328214e-18,4.59924979295539e-19,1.0
1756405704779455744,-1.734723475976807e-18,0.0,-1.3877787807814457e-17,9.787150745908387e-18,-2.0267335677328214e-18,4.59924979295539e-19,1.0
1756405704789455872,-1.734723475976807e-18,0.0,-1.3877787807814457e-17,9.787150745908387e-18,-2.0267335677328214e-18,4.59924979295539e-19,1.0
1756405704799455744,-1.734723475976807e-18,0.0,-1.3877787807814457e-17,9.787150745908387e-18,-2.0267335677328214e-18,4.59924979295539e-19,1.0
1756405704809455872,-1.734723475976807e-18,0.0,-1.3877787807814457e-17,9.787150745908387e-18,-2.0267335677328214e-18,4.59924979295539e-19,1.0
1756405704819455744,-1.734723475976807e-18,0.0,-1.3877787807814457e-17,9.787150745908387e-18,-2.0267335677328214e-18,4.59924979295539e-19,1.0
1756405704829455872,-1.734723475976807e-18,0.0,-1.3877787807814457e-17,9.787150745908387e-18,-2.0267335677328214e-18,4.59924979295539e-19,1.0
1756405704839456000,-1.734723475976807e-18,0.0,-1.3877787807814457e-17,9.787150745908387e-18,-2.0267335677328214e-18,4.59924979295539e-19,1.0
1756405704849455872,7.941218739047386e-05,0.003481263088934927,0.0014385045628714068,0.00044526120252603876,-4.613750820249727e-06,5.008662474102291e-05,0.9999998996062474
1756405704859456000,0.0,-1.1102230246251565e-16,-8.673617379884035e-18,2.2987315874620524e-18,-9.173867090358658e-20,5.3075693258792225e-20,1.0
1756405704869455872,0.0,-1.1102230246251565e-16,-8.673617379884035e-18,2.2987315874620524e-18,-9.173867090358658e-20,5.3075693258792225e-20,1.0
1756405704879455744,0.0,-1.1102230246251565e-16,-8.673617379884035e-18,2.2987315874620524e-18,-9.173867090358658e-20,5.3075693258792225e-20,1.0
1756405704889455872,0.0,-1.1102230246251565e-16,-8.673617379884035e-18,2.2987315874620524e-18,-9.173867090358658e-20,5.3075693258792225e-20,1.0
1756405704899455744,0.0,-1.1102230246251565e-16,-8.673617379884035e-18,2.2987315874620524e-18,-9.173867090358658e-20,5.3075693258792225e-20,1.0
1756405704909455872,0.0,-1.1102230246251565e-16,-8.673617379884035e-18,2.2987315874620524e-18,-9.173867090358658e-20,5.3075693258792225e-20,1.0
1756405704919455744,0.0,-1.1102230246251565e-16,-8.673617379884035e-18,2.2987315874620524e-18,-9.173867090358658e-20,5.3075693258792225e-20,1.0
1756405704929455872,0.0,-1.1102230246251565e-16,-8.673617379884035e-18,2.2987315874620524e-18,-9.173867090358658e-20,5.3075693258792225e-20,1.0
1756405704939455744,0.0,-1.1102230246251565e-16,-8.673617379884035e-18,2.2987315874620524e-18,-9.173867090358658e-20,5.3075693258792225e-20,1.0
1756405704949455872,0.0,-1.1102230246251565e-16,-8.673617379884035e-18,2.2987315874620524e-18,-9.173867090358658e-20,5.3075693258792225e-20,1.0
1756405704959456000,-0.00025903819421397266,0.0005947171325475509,0.0014326649400320099,0.0006753418971003845,0.00022524967888485625,-5.395279757860005e-05,0.9999997451324675
1756405704969455872,5.204170427930421e-18,0.0,-6.071532165918825e-18,1.7737157625255347e-18,2.0827701229738242e-18,-4.350583087462714e-20,1.0
1756405704979456000,5.204170427930421e-18,0.0,-6.071532165918825e-18,1.7737157625255347e-18,2.0827701229738242e-18,-4.350583087462714e-20,1.0
1756405704989455872,5.204170427930421e-18,0.0,-6.071532165918825e-18,1.7737157625255347e-18,2.0827701229738242e-18,-4.350583087462714e-20,1.0
1756405704999455744,5.204170427930421e-18,0.0,-6.071532165918825e-18,1.7737157625255347e-18,2.0827701229738242e-18,-4.350583087462714e-20,1.0
1756405705009547520,5.204170427930421e-18,0.0,-6.071532165918825e-18,1.7737157625255347e-18,2.0827701229738242e-18,-4.350583087462714e-20,1.0
1756405705019547648,5.204170427930421e-18,0.0,-6.071532165918825e-18,1.7737157625255347e-18,2.0827701229738242e-18,-4.350583087462714e-20,1.0
1756405705029547520,5.204170427930421e-18,0.0,-6.071532165918825e-18,1.7737157625255347e-18,2.0827701229738242e-18,-4.350583087462714e-20,1.0
1756405705039547648,5.204170427930421e-18,0.0,-6.071532165918825e-18,1.7737157625255347e-18,2.0827701229738242e-18,-4.350583087462714e-20,1.0
1756405705049547520,5.204170427930421e-18,0.0,-6.071532165918825e-18,1.7737157625255347e-18,2.0827701229738242e-18,-4.350583087462714e-20,1.0
1756405705059547648,0.0015991882177981056,-0.0006248507750520327,-0.0013937463156651507,-0.00015480167382496182,-0.00043183744162011403,-2.8627166627093463e-05,0.9999998943666699
1756405705069547776,1.734723475976807e-18,0.0,0.0,4.3474621036040735e-18,2.799814095048756e-18,-5.915333065136386e-19,1.0
1756405705079547648,1.734723475976807e-18,0.0,0.0,4.3474621036040735e-18,2.799814095048756e-18,-5.915333065136386e-19,1.0
1756405705089547520,1.734723475976807e-18,0.0,0.0,4.3474621036040735e-18,2.799814095048756e-18,-5.915333065136386e-19,1.0
1756405705099547648,1.734723475976807e-18,0.0,0.0,4.3474621036040735e-18,2.799814095048756e-18,-5.915333065136386e-19,1.0
1756405705109547520,1.734723475976807e-18,0.0,0.0,4.3474621036040735e-18,2.799814095048756e-18,-5.915333065136386e-19,1.0
1756405705119547648,1.734723475976807e-18,0.0,0.0,4.3474621036040735e-18,2.799814095048756e-18,-5.915333065136386e-19,1.0
1756405705129547520,1.734723475976807e-18,0.0,0.0,4.3474621036040735e-18,2.799814095048756e-18,-5.915333065136386e-19,1.0
1756405705139547648,1.734723475976807e-18,0.0,0.0,4.3474621036040735e-18,2.799814095048756e-18,-5.915333065136386e-19,1.0
1756405705149547520,1.734723475976807e-18,0.0,0.0,4.3474621036040735e-18,2.799814095048756e-18,-5.915333065136386e-19,1.0
1756405705159547648,-0.001197701397224164,0.0015308675423203466,0.0016728300832998325,-0.00034169780150952836,0.00011875172576716586,1.727288533017209e-05,0.9999999344211415
1756405705169547520,-3.469446951953614e-18,0.0,-8.673617379884035e-18,-3.640903673938261e-18,-7.906335875449753e-19,7.736342327265748e-20,1.0
1756405705179547648,-3.469446951953614e-18,0.0,-8.673617379884035e-18,-3.640903673938261e-18,-7.906335875449753e-19,7.736342327265748e-20,1.0
1756405705189547776,-3.469446951953614e-18,0.0,-8.673617379884035e-18,-3.640903673938261e-18,-7.906335875449753e-19,7.736342327265748e-20,1.0
1756405705199547648,-3.469446951953614e-18,0.0,-8.673617379884035e-18,-3.640903673938261e-18,-7.906335875449753e-19,7.736342327265748e-20,1.0
